6	Change or Correct Information : You can edit some of your Information through your account . 
6	You can also ask us to change , update or fix you Information in certain cases , particularly if it  s inaccurate . 
8	Object to , or Limit or Restrict , Use of Information : You can ask us to stop using all or some of your Information ( e.g. , if we have no legal right to keep using it ) or to limit our use of it ( e.g. , if your Information is inaccurate or unlawfully held ) . 
6	If you wish to delete your account , you can do so by logging into your account or by emailing us using the contact details provided in Section 11 below 
6	Such Information and interactions , and your ability to update them , will vary based on the Service . 
6	Delete Information : You can ask us to erase or delete all or some of your personal data ( e.g. , if it is no longer necessary to provide Services to you ) . 
9	Right to Access and/or Take Your Information : You can ask us for a copy of your Information and can ask for a copy of Information you provided in machine-readable form . 
7	The right to ask us , in some situations , to restrict processing of your personal information or request portability of your personal information . 
8	The right to object to processing of your personal information when it is based on our legitimate interests , and separately the right to object to direct marketing . 
10	The right to complain to a data protection authority about our collection and use of your personal information . 
6	If the user requests the correction of errors in the personal information , the applicable personal information will not be used or provided until the correction is completed . 
6	we may delete certain records that contain Personal Information you have submitted through the Services . 
6	We are under no obligation to store such Personal Information indefinitely and disclaim any liability arising out of , or related to , the destruction of such Personal Information 
6	Right to request access 
5	You have the right to request access into the data that we are processing on you , see Article 15 of the GDPR , including information about : 
5	Please note that the access may be restricted due to intellectual property or trade secrets . 
8	We will cease the processing of your personal data for this purpose after the objection 
8	Please note that if you exercise this right , your user license to use the App will cease automatically . 
6	You have the right to have inaccurate personal data rectified , see Article 16 of the GDPR . 
6	Furthermore , you have the right to have your personal data erased where one of the following grounds applies , see Article 17 of the GDPR : 
8	if you have objected to the processing and there are no overriding legitimate grounds for the processing , 
9	You have the right to receive the personal data you have provided us with which we process in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller if the processing is based on consent or contract performance , see Article 20 of the GDPR . 
6	correct or update 
6	If for any reason you are concerned with the way we are using your personal information , or would like to correct or request that we delete such personal information 
5	You have the right to access your personal data , which we process.In order to access your personal data , please , send us a message describing your request through our help service within the Game . 
6	You have the right to ask us to replace any inaccurate data about you with accurate data . 
6	Right to erasure ( deletion ) 
6	You have the right to ask us to completely delete your personal data . 
6	In order to have your personal data erased ( deleted ) , please , send us a message describing your request through our help service within the Game . 
6	Please , be informed that we will not erase your Game ID , as we need to keep it for our internal records . 
8	You have the right to object to processing of your personal data for the purpose of direct marketing . 
9	You have the right to ask us to receive the personal data concerning you , which you have provided to us , in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller . 
9	In order to have your personal data transferred to you , please , send us a message describing your request through our help service within the Game 
7	In order to restrict processing of your personal data , please , send us a message describing your request and stating the basis of restriction through our help service within the Game . 
5	You also have a right , upon your request , to access information about any evaluation or assessment of the balancing test we are required to conduct when we process your Personal Information based on our legitimate interest . 
6	Furthermore , you have the right to rectify or add your Personal Information if such Personal Information is inaccurate or incomplete . 
8	You have the right to object to the processing of your Personal Information on grounds related to your particular situation . 
6	You have the right to request that we erase your Personal Information . 
6	Please note that we will not delete any Personal Information if we are unable to verify that you are their rightful owner 
6	You can log into your DoubleUGames account at any time if you want to remove it 
10	You always have the right to lodge a complaint with the relevant authority in particular where you live , work or where an alleged infringement of the GDPR has occurred . 
6	Erasing or Restricting Access to Your Information . 
6	You may request to delete or restrict access to your personal data . 
10	Right to Make Complaint : if you consider that our processing of your personal data infringes data protection laws , you have a legal right to lodge a complaint with a supervisory authority responsible for data protection . 
6	We will delete this information immediately if you ask us to . 
9	request a copy of all your personal data that we store and to transmit that copy to another data controller ; 
6	delete ( see section 10 below ) or amend your personal data ; 
6	correct any inaccurate or incomplete personal data we hold on you ; and 
10	lodge a complaint with national data protection authorities regarding our processing of your personal data . 
6	You can delete your Telegram account by proceeding to the deactivation page . 
6	If you would like to delete your account , you can do this on the deactivation page . 
6	Accessing , Updating or Removing your Information 
6	You can access , update or change the information from the account you created 
10	Contacting Us and Making a Complaint 
10	If you are not satisfied with our response or you believe our use of your information does not comply with data protection law , you can make a complaint to the relevant privacy regulator . 
6	You can request that such information to be corrected or deleted 
6	You may access and change your personal information by logging in to the Site . 
6	NHN makes good faith efforts to enable you to review , update or correct your personal information in NHN 's possession 
6	In order to do so , please contact our Privacy Policy Administrator at -Email- 
10	You have the right to lodge a complaint with data protection regulators . 
5	Right of access : you can request a copy of your data 
6	Right of rectification : if the data held is inaccurate , you have the right to have it corrected . 
6	Right to erasure : you have the right to have your data deleted in certain circumstances . 
7	Right to restrict processing : in limited circumstances , you have the right to request that processing is stopped but the data retained . 
9	Right to data portability : you can request a copy of your data in a machine-readable form that can be transferred to another provider . 
8	Right to object : in certain circumstances ( including where data is processed on he basis of legitimate interests or for the purposes of marketing ) you may object to that processing . 
10	In addition to the above-mentioned rights , you also have the right to lodge a complaint with a competent supervisory authority subject to applicable law . 
7	We give you control through your settings to limit the data we collect from you and how we use it , and to control things like account security , marketing preferences , apps that can access your account , and address book contacts you  ve uploaded to Twitter 
6	We give you transparency into that information , and you can modify or correct it at any time . 
7	You can control whether your Periscope account is discoverable by email through your Periscope settings . 
7	We share the content of your Direct Messages with the people you  ve sent them to ; we do not use them to serve you ads 
8	Your Privacy and safety settings let you decide 
6	You can access or rectify this data at any time 
8	We also provide you tools to object , restrict , or withdraw consent where applicable for the use of data you have provided to Twitter 
6	Accessing or Rectifying Your Personal Data 
6	If you have registered an account on Twitter , we provide you with tools and account settings to access , correct , delete , or modify the personal data you provided to us and associated with your account 
9	You can download certain account information , including your Tweets , by following the instructions here 
6	On Periscope , you can request correction , deletion , or modification of your personal data , and download your account information , by following the instructions here . 
6	When you are logged into your Twitter account , you can manage your privacy settings and other account features here at any time . 
9	Twitter provides you a means to download the information you have shared through our services by following the steps here . 
9	Periscope provides you a means to download the information you have shared through our services by following the steps here . 
10	If you wish to raise a concern about our use of your information ( and without prejudice to any other rights you may have ) , you have the right to do so with your local supervisory authority or Twitter International Company  s lead supervisory authority , the Irish Data Protection Commission 
10	If you have a Privacy Shield-related complaint , please contact us here 
10	As part of our participation in Privacy Shield , if you have a dispute with us about our adherence to the Principles , we will seek to resolve it through our internal complaint resolution process , alternatively through the independent dispute resolution body JAMS , and under certain conditions , through the Privacy Shield arbitration process . 
6	request the access to and rectification or erasure of personal data processed by the YUMOBI TEKHNOLODZHI , OOO ; 
9	demand for realization of the right to data portability from the YUMOBI TEKHNOLODZHI , OOO ; ; 
9	The User is empowered to request one copy of the personal data undergoing processing free of charge 
6	You can update or terminate your account from within our Services , 
5	and can also contact us for individual rights requests about your personal data 
6	Access / Update tools in the service : Tools and account settings that help you to access , rectify or delete information that you provided to us and that  s associated with your account directly within the service . 
8	You can change your settings on your device to either consent or oppose the collection of the corresponding information or the display of the corresponding notifications . 
5	Applicable privacy laws may give you the right to review the personal information we keep about you ( depending on the jurisdiction , this may be called right of access , right of portability or variations of those terms ) 
9	You can request a copy of your personal information 
6	If you believe that the information we hold about you is inaccurate or that we are no longer entitled to use it and want to request its rectification , deletion or object to its processing , 
10	Accountability : In certain countries , including in the European Union , you have a right to lodge a complaint with the appropriate data protection authority if you have concerns about how we process your personal information 
6	Members can login to the Service and view/change their personal data through the MY > MY DATA section ; provided , however , their ID ( i.e. , email ) can not be changed . 
6	Article 5 Procedure and method for destroying personal data 
6	Members can login to the Service and view/change their personal data through the MY > MY DATA section ; 
5	You may have the right to confirm that we are processing and gain access to your Personal Data . 
6	You may have the right to request that we correct information that we have inaccurately stored 
6	You may also have the right to have incomplete personal data completed , including by means of providing a supplementary statement . 
6	? Right to erasure / right to be forgotten 
6	You may have the right to request from us to permanently delete your Personal Data . 
6	You can make such a request if you , for example , believe that the Personal Data are no longer necessary in relation to the purpose for which the Personal Data were collected or otherwise processed . 
7	? Right to restrict the processing activities 
7	You may have the right to restrict our processing activities . 
7	If you choose to restrict our processing activities as it relates to providing the Services , you might not be able to use them . 
9	You may have the right to request from us that we send your Personal Data in a structured , commonly used and machine-readable format , and to transmit those data to another controller . 
8	? Right to Object 
8	You may have the right to object to our processing of your Personal Data . 
8	If you choose to object to our processing activities , you might not be able to use all of our Services . 
10	? Right to lodge a complaint with a supervisory authority 
10	If you are unsatisfied with the way we treat your Personal Data , you may reach out to us at all times to solve the issue 
10	However , you always have the right to lodge a complaint with a supervisory authority . 
6	If your personal information changes , or if you no longer desire our service , you may correct , update , or delete inaccuracies by making the change within your account settings or by contacting us at -Email- . 
8	You can ask us to stop processing this information 
9	Under the law of some countries , you may have the right to ask us for a copy of your personal information 
6	to correct , delete or restrict ( stop any active ) processing of your personal information 
8	In addition , you can object to the processing of your personal information in some circumstances ( in particular , where we don  t have to process the information to meet a contractual or other legal requirement , or where we are using the information for direct marketing ) 
6	Additionally , many of our websites and apps allow you to edit your personal information by accessing the my account , my profile , or a similar feature of the app or website you are using 
6	Likewise , you can delete files or photos you have stored in our websites and apps by logging in and using the deletion functions that are available . 
6	correct , amend , delete 
6	The right to access , update or to delete the information we have on you . 
6	You have the right to have your information rectified if that information is inaccurate or incomplete . 
5	You have a right to access information held about you . 
6	You have the right to request that we amend any Personal Data we hold that it is inaccurate or misleading . 
6	You have the right to request the erasure of the Personal Data that relates to you . 
6	Please note that there may be circumstances in which we are required to retain your data , for example for the establishment , exercise or defense of legal claims ; 
8	The right to object to or to request restriction of the processing . 
9	This means that you may have the right to receive your Personal Data in a structured , commonly used and machine-readable format , and that you have the right to transmit that data to another controller ; 
8	You have the right to object to profiling ; 
10	You have a right to lodge a complaint with your local data protection supervisory authority ( i.e. , your place of habitual residence , place or work or place of alleged infringement ) at any time . 
10	We ask that you please attempt to resolve any issues with us before you contact your local supervisory authority 
6	How can I delete my account ? 
6	If you want to review , delete , or change the information we have about you , no longer want us to make active use of your information , or have additional questions , please send an email to us at the following address : 
6	You may review , update , correct or delete any personal information by changing the applicable information in your profile page . 
6	If you would like Neptune 's studio to review , delete , change or not use your information in our system , or have additional questions , please contact Neptune 's studio via submit a ticket via the applicable support channel of the game and we will attempt to accommodate your request if we are not legally obligated to retain such information . 
5	Users in certain jurisdictions have a right to access personal information held about themselves 
6	If you are concerned about the accuracy of personally identifiable information maintained by Camel Games or wish to review , access , amend or correct it , or would like your personally identifiable information removed from Camel Games 's records or otherwise deactivated , please contact us here . 
6	You have certain rights in respect of your Personal Information , including the right to access , correct , restrict , and request the erasure of your Personal Information , and obtain a copy of it in a machine-readable format . 
8	You also have the right to object to your Personal Information being used for certain purposes , including to send you marketing . 
7	You may be able to limit the amount of information collected from your device ( e.g. , computer , phone , or tablet ) with us by adjusting your device or browser settings 
9	If you request a copy of your personal information that we hold , we will provide you with a copy without undue delay and free of charge , except where we are permitted by law to charge a fee . 
6	You may also request to correct or update any of your personal information held by us , unless you can already do so directly via the Services . 
7	Right to restriction 
6	The processing is unlawful and you oppose the erasure of your personal information and request the restriction of its use instead ; 
8	You may object to our processing at any time and as permitted by applicable law if we process your personal information on the legal basis of consent , contract or legitimate interests . 
9	Right to data portability . 
9	If we process your personal information based on a contract with you or based on your consent , or the processing is carried out by automated means , you may request to receive your personal information in a structured , commonly used and machine-readable format , and to have us transfer your personal information directly to another  controller ? where technically feasible , unless exercise of this right adversely affects the rights and freedoms of others . 
9	You may ask for a copy of your personal information , to correct it , erase it or transfer to another organization 
8	You also have the right to object to some of our processing of your personal information and , where we have asked for your consent to process your personal information , to withdraw your consent 
8	you also have the right to reject/object to such processing 
6	All Members may review , update , correct or delete the Personal Information in their registration profile by logging into their account and changing the user preferences associated with their account 
6	information , please contact us directly to delete your account and all the data we collected about you . 
7	use of the Products may be subject to restrictions . 
5	the right to request access to personal data about the user ; 
6	the right to request correction or deletion of said data ; 
7	the right to request restrictions to said data processing or to object the processing ; 
8	the right to object to processing ; 
6	Accessing and updating personal information 
6	You can edit your Personal Data via the  Settings ? sections of the Apps . 
6	You can access and modify Personal Data associated with your Account through the  Settings ? or equivalent portions of the Apps 
5	? Access : You may access the Personal Data we hold about you at any time via your Account or by contacting us directly . 
6	Modification : You may modify the Personal Data we hold about you at any time via your Account or by contacting us directly . 
6	In certain situations , for example when the Personal Data we hold about you is no longer relevant or accurate , you can request that we erase your Personal Data 
9	Portability : you may request a copy of your Personal Data and may always move it to other entities as you desire 
10	We hope to promptly resolve any complaint brought to our attention , however if you feel that your complaint has not been adequately resolved , you may always contact your local data protection supervisory authority , a list of which is available here : edpb.europa.eu/about-edpb/board/members_en . 
9	Please note , some of these rights such as the right to data portability and right to restriction , apply from 25 May 2018 . 
5	Request access to information that Dingtone has about you 
6	Correct any information that Dingtone has about you 
6	Delete information that Dingtone has about you 
5	You have the right to access your Personal Information . 
6	As soon as we become aware of any inaccurate information being processed , we will always rectify such Personal Information without undue delay and notify you accordingly . 
6	If you have created a DoubleUGames account , you can access , change and delete some of the Personal Information provided on your profile by logging into your DoubleUGames account . 
7	You have the right to require us to restrict our processing of your Personal Information if you contest the accuracy of your Personal Information , if the processing is unlawful but you do still not want us to erase your Personal Information , if your Personal Information is no longer needed to fulfil the purpose it was collected for or you have informed us that you do not consider us to have a legitimate interest for certain processing 
7	# Restriction Of Processing 
9	You can access a copy of your Personal Information by logging into your DoubleUGames account 
6	He may modify such information as his personal data or contact information in the software of Longyuan Network at any time he wants to . 
5	Request more information about the research activities you have volunteered for . 
8	Opt out of being contacted for research activities . 
9	Request a copy of any research related data you have provided to us . 
8	If you do not want information collected through the use of cookies , there is a simple procedure in most browsers that allows you to deny or accept the cookie feature ; 
8	You can opt out of Google Analytics without affecting how you visit our site 
8	In addition , your mobile devices may offer settings that enable you to make choices about the collection , use , or transfer of mobile app information for online behavioral advertising ( for example , Apple iOS ? Advertising ID and Google Android  s Advertising ID ) 
8	You may opt out of any non-essential service e-mails at any time . 
6	Profile information is used by Duolingo to be presented back to and edited by you when you access the Service and to be presented to other users 
6	You can manage your account settings at -URL- to update , amend , and correct your information . 
7	To request us to restrict the processing of the personal data we hold about you . 
8	To object to us processing personal data relating to you . 
8	Where you have given us consent to process your personal data , you have the right to withdraw that consent at any time . 
9	To export the personal data you have provided to Duolingo in a format that can be transferred electronically to a third party . 
6	To delete your account with Duolingo by following the instructions available through the Service . 
8	In some cases , we may refuse a request to exercise particular rights if complying with it meant that we are no longer able to meet our contractual obligation to provide you with particular products and services 
8	We will keep you informed as to the actions that we can take when you make your request . 
10	You may also have the right to make a GDPR complaint to the relevant Supervisory Authority 
9	California Civil Code Section 1798.83 entitles residents of the State of California to request from a business , with whom that resident has an established business relationship , certain information regarding the types of personal data the business shares with third parties for direct marketing purposes by such third party and the identities of the third parties with whom the business has shared such information during the immediately preceding calendar year 
9	If you would like to request a copy of this information disclosure from Duolingo , please contact us at -Email- . 
5	Upon request , we will provide you with access to the personal information that we hold about you 
6	You may also may correct , amend , or delete the personal information we hold about you 
7	To request to limit the use and disclosure of your personal information , please submit a written request to -Email- . 
10	If you do not receive timely acknowledgement of your complaint , or if your complaint is not satisfactorily addressed , please visit -URL- for more information and to file a complaint 
10	The services of BBB EU PRIVACY SHIELD are provided at no cost to you . 
6	( 4 ) allow parents to request that Duolingo change or delete personal data about their children . 
8	The user may change his login settings at any time if he wishes to prevent such data from being exchanged with Facebook , Google or other social networks he has previously used to login into on our services . 
6	flaregames can , at its own discretion or at the users request , complete , correct or delete any personal data stored by flaregames in relation to the operation of this website or the games app that is incomplete , incorrect or outdated . 
6	flaregames complies with the statutory requirements and deletes personal data immediately upon being requested to do so by the user , unless prevented from deleting the data by statutory retention obligations . 
8	Users who would like cookies to be prevented from being stored on their devices , delete a cookie or be alerted of a cookie being placed can adjust the settings of their browser or mobile device accordingly 
8	You can disable or restrict the transmission of cookies by modifying the settings of your internet browser or mobile device 
8	Previously stored cookies can be deleted at any time 
7	or a right to restrict the processing by the data controller 
8	or a right to object against the processing of the data ; 
10	the existence of a right to lodge a complaint with a supervisory authority ; 
6	12.2 Right to correction 
6	You have the right to demand the data controller to correct and/or complete any of your personal data that is incorrect or incomplete 
6	The data controller must correct or complete the data without undue delay . 
7	If the data processing was restricted on the basis of the conditions stipulated above , you will be notified by the data controller prior to lifting the restriction . 
6	You may at any time delete your account . 
6	You may instruct the data controller to promptly delete your personal data 
6	Your personal data was collected in relation to services offered by the information society pursuant to Article 8 para 
9	You have the right to receive the personal data disclosed by you to the data controller in a structured , popular and machine-readable format 
8	15 Right to object 
8	You have the right to lodge an objection against the processing of your personal data conducted on the basis of Article 6 para 
10	18 Right to lodge a complaint with a supervisory authority 
10	Without prejudice to any other administrative or judicial remedy that may be available to you , you have the right to lodge a complaint with a supervisory authority , in particular an authority in the Member State of your residence , your place of work or the place of the alleged infringement if you have reason to believe that your personal data is processed in violation of the GDPR . 
8	You have the right to refuse your personal data being used for direct marketing 
6	Right to request information and correction of data 
6	You also have the right to request rectification , erasure , portability or blocking of any personal data and to object to the processing of personal data . 
10	You also have a right to lodge a complaint with the supervisory authority . 
8	This right enables you to object to us processing your personal data where we do so for one of the following reasons : 
9	You may ask us for a copy of the information we hold about you at any time , and request us to modify , update or delete such information . 
6	You have the right to request that we erase your personal data in certain circumstances 
6	Normally , this right exists where : 
7	5 ) Right to restrict processing 
7	You have the right to request that we restrict our processing of your personal data in certain circumstances , for example if you dispute the accuracy of the personal data that we hold about you or you object to our processing of your personal data for our legitimate interests . 
6	6 ) Right to rectification 
6	You have the right to request that we rectify any inaccurate or incomplete personal data that we hold about you 
9	If you wish , you have the right to transfer your personal data between service providers . 
10	You have the right to lodge a complaint with our regulator , who is the Information Commissioner 's Office in the UK 
10	You can contact them in the following ways : 
10	If applicable , you may also make a complaint to the data protection supervisory authority in the country where you are based . 
6	You also have the right to correct your data , have your data deleted , object how we use or share your data , and restrict how we use or share your data . 
10	When submitting a complaint , please provide a brief description of nature of your complaint and the specific services to which your complaint relates . 
8	Users can always refuse to supply personal information 
6	If you are a parent of a child under 13 years of age and you believe your child has provided us with Personal Information , please contact us and we will delete the information from our system . 
5	Right to request access 
8	You have the right to object to our processing of your personal data on grounds relating to your particular situation when the data are processed based on the balancing-of interest rule of the GDPR 
8	In this case , we will cease the processing unless there are compelling legitimate grounds for the processing which override your interests , rights and freedoms or if the processing is necessary for the establishment , exercise or defense of legal claims . 
6	Please note that your right to erasure may be limited if the data are necessary for compliance with a legal obligation or for the establishment , exercise or defense of legal claims . 
7	You have the right to obtain restriction of processing in certain circumstances 
9	You have the right to receive the personal data you have provided us with which we process in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller if the processing is based on consent or contract performance . 
6	You may update , correct or delete your website ( game forums ) account information , which includes your username , password , email address and avatar , by logging into your website account and managing your profile . 
5	You have the right to access personal data we hold about you and to ask that this data be corrected 
6	In certain cases , you may also have the right to request that we erase data we are processing or to restrict or object to certain of our processing activities . 
9	You may also have the right to request that we provide you with the personal data you have provided us in a portable form for transmission to another controllers service 
10	If you have a concern about our processing of personal data that we are not able to resolve , you have the right to lodge a complaint with the data privacy authority where you reside . 
10	You may contact us about any question or complaint regarding adherence to the Principles as indicated in the Contact Us ? ? section above 
6	If you have given us consent to process personal data , you can withdraw this consent at any time . 
6	You can request to see data which we have recorded , as well as request to have this data changed or deleted by sending email to -Email- . 
6	Obtain confirmation as to whether or not your personal data exists and to be informed of its content and source , verify its accuracy and request its rectification , update or amendment ; 
9	Receive an electronic copy of your personal data , if you would like to port your personal data , that you have provided to us , to yourself or to a different provider ( data portability ) , when the personal data is processed by automatic means and the processing is either ( i ) based upon your consent or ( ii ) necessary for the provision of the company service ; and 
10	Lodge a complaint with the relevant data protection supervisory authority . 
8	Therefore , you can object to data processing by deactivating Java operations in your browser . 
7	You have the right to have the processing of your personal data restricted in accordance with Article 18 GDPR . 
8	you have the right to object to any processing operations executed that use Art 
8	6 paragraph 1 sentence 1 letter e and letter f GDPR as their legal basis . 
8	21 GDPR , you have the right to object to any processing operations executed that use Art 
6	You have the right to have us delete your personal data in accordance with Article 17 GDPR and Section 35 BDSG . 
9	You have the right , in accordance with Article 20 GDPR , to receive the personal data concerning you that you have provided to us , in a structured , commonly used and machine-readable format and to transmit this data to another controller . 
10	If you believe that the processing of your personal data constitutes an infringement of the provisions of the GDPR , you have the right to lodge a complaint with a supervisory authority in accordance with Article 77 GDPR . 
6	You can also request to remove content from specific Google services based on applicable law . 
9	You can export a copy of your information or delete it from your Google Account at any time 
9	You can export a copy of content in your Google Account if you want to back it up or use it with a service outside of Google . 
6	To delete your information , you can : 
6	You can delete your account by using the corresponding functionality directly on the service . 
9	You can request a copy of your personal information by putting in such a request here . 
10	In certain countries , including in the European Union , you have a right to lodge a complaint with the appropriate data protection authority if you have concerns about how we process your personal information . 
5	You have the right to request access to your personal data 
9	Receive your data so that you can use it elsewhere ( data portability ) . 
6	Rectify incorrect personal data , or , when certain circumstances apply , to erase it . 
10	You also have the right to lodge a complaint with a supervisory authority . 
7	You may also be able to limit our sharing of some of this Personal Data through your mobile device settings , or by submitting your details here . 
6	Grab shall have the right to modify , update or amend the terms of this Policy at any time by placing the updated Policy on the Websites . 
6	You can accessor request deletion of your personal information by submitting a request through the Contact Us link within our Applicationsor directly send us an email to our support team at support ( at ) huuugegames.com 
6	You can corrector update your personal information through the settings within our Applications or directly send us an email to our support team at support ( at ) huuugegames.com 
8	You may object to processing of your personal information 
7	You may ask us to restrict processingof your personal information 
9	You may request portabilityof your personal information through the Contact Us link within any of our Applications or directly send us an email to our support team at support ( at ) huuugegames.com 
10	You have the right to complain to a data protection authorityabout our collection and use of your personal information which is to be in Huuuges case Cthe leading protection authority is Polish President of the Office ofData Protection 
9	You can request a copy of or deletion of your game account data through our game . 
6	Huuuge has a Data Protection Officer ( the DPO ) who is the person at Huuugegroup responsible for all matters related to data protection and privacy matters 
6	The DPO is the designated contact for data protection issues for both Huuuge Games Sp 
6	You can reach Huuuges DPO at the following address : 
6	Accessing , Restricting , and Rectifying Personal Data We Collect About You Through Apps , and Objecting to Our Use of Such Personal Data MoPub collects the minimum amount of personal data about you that is necessary to provide the MoPub Services 
6	Deletion Unless we have another legal basis for storing your personal data , if you are located in the European Economic Area , the United Kingdom , or Switzerland , we will delete or de-identify the personal data we have stored about you within 30 days of when you withdraw your consent 
6	Accessing or Rectifying Your Personal Data as a Publisher Partner or Advertising Demand Partner We provide you with account tools to access , correct , or modify personal data you have provided to us in association with your Publisher Partner or Advertising Demand Partner account 
6	If you wish to delete your account , you may do so by logging into the publisher or advertising demand portal on MoPub.com and following the instructions to request account deletion 
6	If your subsidiary account holder ( s ) would like us to delete their information , they can do so by contacting the primary account holder of their family plan to be removed 
6	You may access your personal information to modify or update at any time via an online account , or by emailing -Email- 
5	Right to request access You have the right to request access into the data that we are processing on you , see Article 15 of the GDPR , including information about : the purposes of the processing the categories of personal data concerned the recipients or categories of recipient to whom the personal data have been or will be disclosed the envisaged period for which the personal data will be stored Furthermore , you have the right to obtain a copy of the personal data undergoing processing 
8	The right to object You have the right to object to our processing of your personal data on grounds relating to your particular situation when the data are processed based on the balancing-of- interest rule in Section 6 ( 1 ) ( f ) of the GDPR , see Article 21 of the GDPR 
6	Right to rectification and erasure You have the right to have inaccurate personal data rectified , see Article 16 of the GDPR 
6	Furthermore , you have the right to have your personal data erased where one of the following grounds applies , see Article 17 of the GDPR : the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed , if you have withdrawn your consent and there are no other legal grounds for the processing , if you have objected to the processing and there are no overriding legitimate grounds for the processing , the personal data have to be erased for compliance with a legal obligation in Union or Member State law , the personal data have been unlawfully processed or the personal data have been collected in relation to the offer of information society services 
7	The right to restriction You have the right to obtain restriction of processing in certain circumstances , see Article 18 of the GDPR 
6	The right to withdraw consent If we have asked for your consent to our processing of your data , you have the right to withdraw your consent at any time , see Article 7 of the GDPR 
6	If you withdraw your consent , we will cease processing of the data for which you have withdrawn consent , unless we have a legal obligation to keep some or parts of your data 
6	Please note that if you withdraw your consent , your user license to use the App will cease automatically 
6	The withdrawal of your consent does not affect the lawfulness of processing based on your consent before its withdrawal 
5	The right to data portability You have the right to receive the personal data you have provided us with which we process in a structured , commonly used and machine-readable format and have the right to transmit those data to another controller if the processing is based on consent or contract performance , see Article 20 of the GDPR 
10	Platonova 20b/112-1 E-mail : info @ saygames.by If you wish to make a complaint over the processing of your personal data , you have the right to lodge a complaint to the relevant supervisory authority 
7	When we rely on consent to process your personal information , you always have the right to withdraw this consent ; the processing is necessary for the performance of a contract to which you are a party ( including the terms & conditions of the relevant product/service ) ; the processing is necessary in order to take steps at your request prior to entering into a contract ; the processing is necessary for compliance with a legal obligation placed on ITV ( for example our obligation to ensure that the data we hold is accurate ) ; the processing is necessary for the purposes of the legitimate interests pursued by ITV or by a third party 
8	In certain limited circumstances you have the right to object to processing based on such legitimate interests ( as explained in the  What are your rights ? ? section below ) 
9	These are : the right to request a copy of the personal information we hold about you 
7	the right to object to your personal information being used for direct marketing 
8	the right to object to your personal information being processed where the legal basis for the processing is our own legitimate interests as a business ( see  How will we use your information ?  section above ) 
6	the right to rectification 
6	You may request that we correct any inaccurate and/or complete any incomplete personal information 
6	You may request that we erase your personal information and we will comply , unless there is a lawful reason for not doing so 
9	In certain circumstances , you may request that we provide your personal information to you in a structured , commonly used and machine readable format and have it transferred to another provider of the same or similar services to us 
10	the right to lodge a complaint with the supervisory authority 
10	However , you do have the right to contact the relevant supervisory authority directly 
10	You have the right to lodge a complaint with the ICO 
5	At any time , you may contact Homa at the address provided in the Contact Homa Games section herein and request to access the personal data that Homa holds about you 
6	If you find the information on your account is not accurate , complete or updated , then please provide Homa with the necessary information to correct it 
9	Transferring your Personal Data ( Otherwise known as Your Right to Data Portability ) 
6	You have the right to set instructions regarding the storage , deletion or communication of your personal data after your death 
8	We are not responsible for the information you choose to submit.Your ChoicesYou may be able to refuse or disable Cookies by adjusting your browser settings 
6	Your RightsYou have the following rights : The right to request free of charge ( i ) confirmation of whether we process your personal data and ( ii ) access to a copy of the personal data retained ; The right to request proper rectification or removal of your personal data or restriction of the processing of your personal data ; Where processing of your personal data is either based on your consent or necessary for the performance of a contract with you and processing is carried out by automated means , the right to receive the personal data concerning you in a structured , commonly used and machine-readable format or to have your personal data transmitted directly to another company , where technically feasible ( data portability ) ; Where the processing of your personal data is based on your consent , the right to withdraw your consent at any time without impact to data processing activities that have taken place before such withdrawal ; The right not to be subject to any automatic individual decisions , including profiling , which produces legal effects on you or similarly significantly affects you unless we have your consent , this is authorised by Union or Member State law or this is necessary for the performance of a contract ; The right to object to processing if we are processing your personal data on the basis of our legitimate interest unless we can demonstrate compelling legitimate grounds which may override your right 
7	If you object to such processing , we ask you to state the grounds of your objection in order for us to examine the processing of your personal data and to balance our legitimate interest in processing and your objection to this processing ; The right to object to processing your personal data for direct marketing purposes ; andThe right to lodge complaints before the competent data protection regulator.Before we can respond to a request to exercise one or more of the rights listed above , you may be required to verify your identity or your account details.Please send an e-mail to us if you would like to exercise any of your rights -Email- .7 
6	The user can always request Ironhide to suspend or remove the data 
6	Additionally , you can disable or delete similar data used by browser add-ons , such as Flash cookies , by changing the add-on 's settings or visiting the Web site of its manufacturer 
6	Which Information Can I Access ? Amazon.com gives you access to a broad range of information about your account and your interactions with Amazon.com for the limited purpose of viewing and , in certain cases , updating that information 
6	You can add or update certain information on pages such as those referenced in the Which Information Can I Access ? section 
5	Information You Can Access Examples of information you can access easily at Amazon.com include up-to-date information regarding recent orders ; personally identifiable information ( including name , e-mail , password , communications and personalized advertising preferences , address book , and 1-Click settings ) ; payment settings ( including credit card information and promotional certificate and gift card balances ) ; e-mail notification settings ( including Product Availability Alerts , Delivers , and newsletters ) ; Recommendations ( including Recommended for You and Improve Your Recommendations ) ; shopping lists and gift registries ( including Wish Lists and Baby and Wedding Registries ) ; Seller accounts ; and Your Profile ( including your product Reviews , Recommendations , Listmania lists , Reminders , personal profile , and Wish List ) 
